Unnamed: 0,label,content,drop2,drop3
19,"Sales, Not Interested","Hello Sales Department, I appreciate the offer to work on the project. However, I have decided not to pursue it. Thank you for your consideration. Sincerely.",Yes,
20,"Sales, Not Interested","Hi, Thank you for the project offer. After careful consideration, I have decided not to take part in this project. I appreciate your understanding. Best regards.",Yes,
21,"Sales, Not Interested","Dear Sales Team, I am writing to let you know that I am not interested in the project opportunity you have presented. Thank you for thinking of me. Best regards.",Yes,
22,"Sales, Not Interested","Hello Sales Department, I hope this message finds you well. I am writing to inform you that I am not interested in the current project offer. Thank you for considering me. Kind regards.",Yes,
23,"Sales, Not Interested","Hi Sales Team, Thank you for reaching out to me with the project proposal. Unfortunately, I have to decline the opportunity at this time. I appreciate your understanding. Best wishes.",Yes,
24,"Sales, Not Interested","Dear Sales Department, I appreciate the offer to work on the project. However, I am not interested in pursuing it at this moment. Thank you for considering me. Regards.",Yes,
25,"Sales, Not Interested","Hello, I am writing to let you know that I am not interested in the project opportunity you have presented. Thank you for thinking of me. Best regards.",Yes,
26,"Sales, Not Interested","Hi, Thank you for the project offer. After careful consideration, I have decided not to take part in this project. I appreciate your understanding. Sincerely.",Yes,
27,"Sales, Not Interested","Dear Sales Team, I appreciate the opportunity to be involved in the project. However, I have decided not to proceed with it. Thank you for your consideration. Best regards.",Yes,
28,"Sales, Not Interested","Hello Sales Department, I hope you are well. I am writing to inform you that I am not interested in the project opportunity at this time. Thank you for understanding. Regards.",Yes,
29,"Sales, Not Interested","Hi Sales Team, Thank you for considering me for the project. Unfortunately, I am not interested in pursuing it. I appreciate your understanding. Best wishes.",Yes,
30,"Sales, Not Interested","Dear Sales Department, I am grateful for the project offer. However, I am not interested in this opportunity at the moment. Thank you for your consideration. Sincerely.",Yes,
31,"Sales, Not Interested","Hello, Thank you for offering me the chance to work on the project. After careful thought, I have decided to decline. I appreciate your understanding. Regards.",Yes,
32,"Sales, Not Interested","Hi, I am writing to inform you that I am not interested in the project opportunity. Thank you for considering me. Best regards.",Yes,
33,"Sales, Not Interested","Dear Sales Team, I hope this message finds you well. I am writing to let you know that I have decided not to pursue the project. Thank you for your understanding. Best wishes.",Yes,
34,"Sales, Not Interested","Hello Sales Department, I appreciate the offer for the project. However, I am not interested in participating at this time. Thank you for your consideration. Regards.",Yes,
